queue_id,priority_rank,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,report_id,report_title,inventory_year,scope3_category_code,scope3_category_en,current_screening_status,current_reported_value_mtco2e,current_evidence_page,missing_or_conflict_type,relevance_basis_en,quantitative_share_percent,source_layer,source_file,review_decision,corrected_value_mtco2e,corrected_status,corrected_evidence_page,reviewer_note,confidence_level
scope3_screen_00138,138,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00139,139,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00140,140,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00141,141,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00142,142,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00143,143,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00144,144,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00145,145,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00146,146,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00147,147,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00148,148,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00149,149,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00150,150,r010_cvshealth公司,10,CVS Health,CVS Health,F,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00151,151,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,1,Category 1 Purchased goods and services,reported_value_candidate,89572138.0,66,candidate_value_needs_review,,,workbench_value_candidate,2023_Volkswagen_Group_Sustainability_Report.pdf,,,,,,
scope3_screen_00152,152,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00153,153,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00154,154,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00155,155,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00156,156,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00157,157,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00158,158,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00159,159,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00160,160,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00161,161,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00162,162,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00163,163,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00164,164,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00165,165,r011_volkswagen,11,VOLKSWAGEN,大众公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00166,166,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00167,167,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00168,168,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00169,169,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00170,170,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00171,171,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00172,172,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00173,173,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00174,174,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00175,175,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00176,176,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00177,177,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00178,178,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00179,179,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00180,180,r012_exxonmobil,12,EXXON MOBIL,埃克森美孚,B,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00181,181,r013_shell,13,SHELL,壳牌公司,B,,,,1,Category 1 Purchased goods and services,reported_value_candidate,119.0,375,candidate_value_needs_review,,,workbench_value_candidate,shell-annual-report-2024.pdf,,,,,,
scope3_screen_00182,182,r013_shell,13,SHELL,壳牌公司,B,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00183,183,r013_shell,13,SHELL,壳牌公司,B,,,,3,Category 3 Fuel- and energy-related activities,reported_value_candidate,2.0,103,candidate_value_needs_review,,,workbench_value_candidate,shell-annual-report-2024.pdf,,,,,,
scope3_screen_00184,184,r013_shell,13,SHELL,壳牌公司,B,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00185,185,r013_shell,13,SHELL,壳牌公司,B,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00186,186,r013_shell,13,SHELL,壳牌公司,B,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00187,187,r013_shell,13,SHELL,壳牌公司,B,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00188,188,r013_shell,13,SHELL,壳牌公司,B,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00189,189,r013_shell,13,SHELL,壳牌公司,B,,,,9,Category 9 Downstream transportation and distribution,reported_value_candidate,3.0,99,candidate_value_needs_review,,,workbench_value_candidate,shell-annual-report-2024.pdf,,,,,,
scope3_screen_00190,190,r013_shell,13,SHELL,壳牌公司,B,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00191,191,r013_shell,13,SHELL,壳牌公司,B,,,,11,Category 11 Use of sold products,reported_value_candidate,845.0,99,candidate_value_needs_review,,,workbench_value_candidate,shell-annual-report-2024.pdf,,,,,,
scope3_screen_00192,192,r013_shell,13,SHELL,壳牌公司,B,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00193,193,r013_shell,13,SHELL,壳牌公司,B,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00194,194,r013_shell,13,SHELL,壳牌公司,B,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00195,195,r013_shell,13,SHELL,壳牌公司,B,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00196,196,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00197,197,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00198,198,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00199,199,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00200,200,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00201,201,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00202,202,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00203,203,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00204,204,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00205,205,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00206,206,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00207,207,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00208,208,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00209,209,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00210,210,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00211,211,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00212,212,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00213,213,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00214,214,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00215,215,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00216,216,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00217,217,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00218,218,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00219,219,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00220,220,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00221,221,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00222,222,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00223,223,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00224,224,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00225,225,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_00226,226,r016_mckesson,16,MCKESSON,麦克森公司,F,,,,1,Category 1 Purchased goods and services,reported_value_candidate,25.242171,64,candidate_value_needs_review,,,workbench_value_candidate,McKesson Impact Report 2024.pdf,,,,,,
scope3_screen_00227,227,r016_mckesson,16,MCKESSON,麦克森公司,F,,,,2,Category 2 Capital goods,reported_value_candidate,0.008261,64,candidate_value_needs_review,,,workbench_value_candidate,McKesson Impact Report 2024.pdf,,,,,,
scope3_screen_00228,228,r016_mckesson,16,MCKESSON,麦克森公司,F,,,,3,Category 3 Fuel- and energy-related activities,reported_value_candidate,0.010915,64,candidate_value_needs_review,,,workbench_value_candidate,McKesson Impact Report 2024.pdf,,,,,,
scope3_screen_00229,229,r016_mckesson,16,MCKESSON,麦克森公司,F,,,,4,Category 4 Upstream transportation and distribution,reported_value_candidate,0.117702,64,candidate_value_needs_review,,,workbench_value_candidate,McKesson Impact Report 2024.pdf,,,,,,
scope3_screen_00230,230,r016_mckesson,16,MCKESSON,麦克森公司,F,,,,5,Category 5 Waste generated in operations,reported_value_candidate,0.006091,64,candidate_value_needs_review,,,workbench_value_candidate,McKesson Impact Report 2024.pdf,,,,,,
