evidence_page,relation,source,target
,belongs_to_standard_family,standard_ref::batch_02__r061_valeroenergy__20240__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_02__r061_valeroenergy__20240__esgreport__tcfd,standard_role::Disclosure recommendation
14,documents_standard_reference,report::r061_valeroenergy__20240__esgreport,standard_ref::batch_02__r061_valeroenergy__20240__esgreport__ghg_protocol
,references_standard,standard_ref::batch_02__r061_valeroenergy__20240__esgreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_02__r061_valeroenergy__20240__esgreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_02__r061_valeroenergy__20240__esgreport__ghg_protocol,standard_role::Accounting standard
3,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__esrs_csrd
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__esrs_csrd,standard_role::Disclosure standard
4,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__tcfd
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__tcfd,standard_role::Disclosure recommendation
4,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__ifrs_s2
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__ifrs_s2,standard_role::Disclosure standard
18,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__pcaf
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__pcaf,standard_role::Accounting standard
46,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__sbti
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__sbti,standard_role::Target validation guideline
56,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__ghg_protocol
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__ghg_protocol,standard_role::Accounting standard
117,documents_standard_reference,report::r062_bancosantander__20240__other,standard_ref::batch_02__r062_bancosantander__20240__other__sasb
,references_standard,standard_ref::batch_02__r062_bancosantander__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_02__r062_bancosantander__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_02__r062_bancosantander__20240__other__sasb,standard_role::Disclosure guideline
3,documents_standard_reference,report::r063_chinacommunicationsconstruction__20240__other,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__gri
,references_standard,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r063_chinacommunicationsconstruction__20240__other,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__ifrs_s2
,references_standard,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_02__r063_chinacommunicationsconstruction__20240__other__ifrs_s2,standard_role::Disclosure standard
2,documents_standard_reference,report::r065_mitsubishi__20240__esgreport,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__tcfd
,references_standard,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__tcfd,standard_role::Disclosure recommendation
46,documents_standard_reference,report::r065_mitsubishi__20240__esgreport,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ifrs_s2
,references_standard,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ifrs_s2,standard_role::Disclosure standard
65,documents_standard_reference,report::r065_mitsubishi__20240__esgreport,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ghg_protocol
,references_standard,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__ghg_protocol,standard_role::Accounting standard
98,documents_standard_reference,report::r065_mitsubishi__20240__esgreport,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__esrs_csrd
,references_standard,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__esrs_csrd,standard_role::Disclosure standard
240,documents_standard_reference,report::r065_mitsubishi__20240__esgreport,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__gri
,references_standard,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_02__r065_mitsubishi__20240__esgreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r067_hsbcholdings__20240__annualreport,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__tcfd
,references_standard,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__tcfd,standard_role::Disclosure recommendation
18,documents_standard_reference,report::r067_hsbcholdings__20240__annualreport,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sasb
,references_standard,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sasb,standard_role::Disclosure guideline
46,documents_standard_reference,report::r067_hsbcholdings__20240__annualreport,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__ghg_protocol
,references_standard,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__ghg_protocol,standard_role::Accounting standard
51,documents_standard_reference,report::r067_hsbcholdings__20240__annualreport,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__pcaf
,references_standard,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__pcaf,standard_role::Accounting standard
445,documents_standard_reference,report::r067_hsbcholdings__20240__annualreport,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__esrs_csrd
,references_standard,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__esrs_csrd,standard_role::Disclosure standard
457,documents_standard_reference,report::r067_hsbcholdings__20240__annualreport,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sbti
,references_standard,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_02__r067_hsbcholdings__20240__annualreport__sbti,standard_role::Target validation guideline
6,documents_standard_reference,report::r070_alibabagroupholding__20250__esgreport,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__gri
,references_standard,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__gri,standard_role::Disclosure standard
6,documents_standard_reference,report::r070_alibabagroupholding__20250__esgreport,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__sasb
,references_standard,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__sasb,standard_role::Disclosure guideline
32,documents_standard_reference,report::r070_alibabagroupholding__20250__esgreport,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__ifrs_s2
,references_standard,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__ifrs_s2,standard_role::Disclosure standard
123,documents_standard_reference,report::r070_alibabagroupholding__20250__esgreport,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__esrs_csrd
,references_standard,standard_ref::batch_02__r070_alibabagroupholding__20250__esgreport__esrs_csrd,standard::ESRS/CSRD
