evidence_page,relation,source,target
,references_standard,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__ghg_protocol,standard_role::Accounting standard
113,documents_standard_reference,report::r189_itaúunibancoholding__20240__esgreport,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__iso_14064
,references_standard,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__iso_14064,standard::ISO 14064
,belongs_to_standard_family,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__iso_14064,standard_family::Other reporting framework
,has_standard_role,standard_ref::batch_05__r189_itaúunibancoholding__20240__esgreport__iso_14064,standard_role::Guideline
2,documents_standard_reference,report::r190_arcelormittal__20240__sustainabilityreport,standard_ref::batch_05__r190_arcelormittal__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_05__r190_arcelormittal__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_05__r190_arcelormittal__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_05__r190_arcelormittal__20240__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r191_generalelectric__20250__sustainabilityreport,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__gri
,references_standard,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r191_generalelectric__20250__sustainabilityreport,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__sasb
,references_standard,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r191_generalelectric__20250__sustainabilityreport,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r191_generalelectric__20250__sustainabilityreport,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_05__r191_generalelectric__20250__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
86,documents_standard_reference,report::r192_beijingautomotivegroup__20240__other,standard_ref::batch_05__r192_beijingautomotivegroup__20240__other__gri
,references_standard,standard_ref::batch_05__r192_beijingautomotivegroup__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_05__r192_beijingautomotivegroup__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_05__r192_beijingautomotivegroup__20240__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r193_lockheedmartin__20240__sustainabilityreport,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r193_lockheedmartin__20240__sustainabilityreport,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r193_lockheedmartin__20240__sustainabilityreport,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
13,documents_standard_reference,report::r193_lockheedmartin__20240__sustainabilityreport,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
28,documents_standard_reference,report::r193_lockheedmartin__20240__sustainabilityreport,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_05__r193_lockheedmartin__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r195_americanexpress__20230__other,standard_ref::batch_05__r195_americanexpress__20230__other__gri
,references_standard,standard_ref::batch_05__r195_americanexpress__20230__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_05__r195_americanexpress__20230__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_05__r195_americanexpress__20230__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r195_americanexpress__20230__other,standard_ref::batch_05__r195_americanexpress__20230__other__sasb
,references_standard,standard_ref::batch_05__r195_americanexpress__20230__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_05__r195_americanexpress__20230__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_05__r195_americanexpress__20230__other__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r195_americanexpress__20230__other,standard_ref::batch_05__r195_americanexpress__20230__other__tcfd
,references_standard,standard_ref::batch_05__r195_americanexpress__20230__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_05__r195_americanexpress__20230__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_05__r195_americanexpress__20230__other__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r195_americanexpress__20230__other,standard_ref::batch_05__r195_americanexpress__20230__other__ifrs_s2
,references_standard,standard_ref::batch_05__r195_americanexpress__20230__other__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_05__r195_americanexpress__20230__other__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_05__r195_americanexpress__20230__other__ifrs_s2,standard_role::Disclosure standard
4,documents_standard_reference,report::r195_americanexpress__20230__other,standard_ref::batch_05__r195_americanexpress__20230__other__sbti
,references_standard,standard_ref::batch_05__r195_americanexpress__20230__other__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_05__r195_americanexpress__20230__other__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_05__r195_americanexpress__20230__other__sbti,standard_role::Target validation guideline
66,documents_standard_reference,report::r195_americanexpress__20230__other,standard_ref::batch_05__r195_americanexpress__20230__other__ghg_protocol
,references_standard,standard_ref::batch_05__r195_americanexpress__20230__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_05__r195_americanexpress__20230__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_05__r195_americanexpress__20230__other__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r196_hitachi__20250__sustainabilityreport,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r196_hitachi__20250__sustainabilityreport,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__gri
,references_standard,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r196_hitachi__20250__sustainabilityreport,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sasb
,references_standard,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sasb,standard_role::Disclosure guideline
8,documents_standard_reference,report::r196_hitachi__20250__sustainabilityreport,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sbti
,references_standard,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__sbti,standard_role::Target validation guideline
24,documents_standard_reference,report::r196_hitachi__20250__sustainabilityreport,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
50,documents_standard_reference,report::r196_hitachi__20250__sustainabilityreport,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_05__r196_hitachi__20250__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
