activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank,batch_id
Value-chain activities,Report disclosure,,,,,,66,,,,batch_08__r356_thermofisherscientific__20230__other__p66__scope_2__0538,,methodology::batch_08__r356_thermofisherscientific__20230__other__p66__scope_2__0538,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,,,,,,66,,,,batch_08__r356_thermofisherscientific__20230__other__p66__scope_2__0539,,methodology::batch_08__r356_thermofisherscientific__20230__other__p66__scope_2__0539,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,,,,,,66,,,,batch_08__r356_thermofisherscientific__20230__other__p66__scope_2__0540,,methodology::batch_08__r356_thermofisherscientific__20230__other__p66__scope_2__0540,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Value-chain activities,Report disclosure,,,,,,66,,,,batch_08__r356_thermofisherscientific__20230__other__p66__scope_3__0541,,methodology::batch_08__r356_thermofisherscientific__20230__other__p66__scope_3__0541,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,,,,,,66,,,,batch_08__r356_thermofisherscientific__20230__other__p66__scope_3__0542,,methodology::batch_08__r356_thermofisherscientific__20230__other__p66__scope_3__0542,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,,,,,,66,,,,batch_08__r356_thermofisherscientific__20230__other__p66__scope_3__0543,,methodology::batch_08__r356_thermofisherscientific__20230__other__p66__scope_3__0543,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,,,,,Estimated data,6,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p6__inventory__0544,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p6__inventory__0544,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,,,,,Estimated data,8,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p8__inventory__0545,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p8__inventory__0545,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Verification,Market-based,,,,,15,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p15__inventory__0546,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p15__inventory__0546,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,PCAF financed emissions methodology,,,,Estimated data,16,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p16__scope_3__0547,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p16__scope_3__0547,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
Financed emissions,Report disclosure,PCAF financed emissions methodology,,,,Estimated data,16,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p16__scope_3__0548,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p16__scope_3__0548,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,PCAF financed emissions methodology,,,,Estimated data,16,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p16__scope_3__0549,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p16__scope_3__0549,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Verification,PCAF financed emissions methodology,,,,Estimated data,17,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__inventory__0550,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__inventory__0550,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,Location-based,,,,Secondary data,18,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p18__scope_2__0551,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p18__scope_2__0551,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,,,,,Estimated data,23,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p23__inventory__0552,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p23__inventory__0552,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,,,,,Estimated data,30,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p30__inventory__0553,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p30__inventory__0553,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,PCAF financed emissions methodology,,,,,17,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_1__0554,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_1__0554,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Value-chain activities,Report disclosure,PCAF financed emissions methodology,,,,,17,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_1__0555,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_1__0555,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Report disclosure,PCAF financed emissions methodology,,,,,17,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_3__0556,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_3__0556,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
Value-chain activities,Report disclosure,PCAF financed emissions methodology,,,,,17,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_3__0557,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p17__scope_3__0557,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
Financed emissions,Report disclosure,,,,,,36,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_1__0558,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_1__0558,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Report disclosure,,,,,,36,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_1__0559,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_1__0559,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Financed emissions,Report disclosure,,,,,,36,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_2__0560,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_2__0560,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,,,,,,36,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_2__0561,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_2__0561,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Financed emissions,Report disclosure,,,,,,36,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_3__0562,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_3__0562,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,,,,,,36,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_3__0563,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p36__scope_3__0563,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
Financed emissions,Report disclosure,,,,,,38,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_1__0564,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_1__0564,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Report disclosure,,,,,,38,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_1__0565,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_1__0565,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Financed emissions,Report disclosure,,,,,,38,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_2__0566,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_2__0566,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,,,,,,38,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_2__0567,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_2__0567,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Financed emissions,Report disclosure,,,,,,38,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_3__0568,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_3__0568,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,,,,,,38,,,,batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_3__0569,,methodology::batch_08__r359_massachusettsmutuallifeinsurance__20240__sustainabilityreport__p38__scope_3__0569,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
Mobile emission source,Report disclosure,,,,,,75,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p75__scope_1__0570,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p75__scope_1__0570,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Mobile emission source,Report disclosure,,,,,,78,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p78__scope_1__0571,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p78__scope_1__0571,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Mobile emission source,Report disclosure,,,,,,78,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p78__scope_2__0572,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p78__scope_2__0572,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Mobile emission source,Report disclosure,,,,,,172,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p172__inventory__0573,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p172__inventory__0573,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,,,,,Estimated data,11,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p11__inventory__0574,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p11__inventory__0574,MethodologyFact,,,seed_batch_08,,,,,batch_08
Business travel,Verification,,,,,,77,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_1__0575,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_1__0575,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Verification,,,,,,77,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_1__0576,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_1__0576,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Business travel,Verification,,,,,,77,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_3__0577,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_3__0577,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Verification,,,,,,77,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_3__0578,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p77__scope_3__0578,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,,,,,Estimated data,184,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p184__inventory__0579,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p184__inventory__0579,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,,,,,Estimated data,197,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p197__inventory__0580,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p197__inventory__0580,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,,,,,Estimated data,207,,,,batch_08__r365_travelers公司__20240__sustainabilityreport__p207__inventory__0581,,methodology::batch_08__r365_travelers公司__20240__sustainabilityreport__p207__inventory__0581,MethodologyFact,,,seed_batch_08,,,,,batch_08
Fugitive emissions,Report disclosure,,,,,,25,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p25__scope_1__0582,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p25__scope_1__0582,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Value-chain activities,Validation,,,,,,24,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p24__inventory__0583,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p24__inventory__0583,MethodologyFact,,,seed_batch_08,,,,,batch_08
,Report disclosure,Market-based,,,,Estimated data,25,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p25__scope_1__0584,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p25__scope_1__0584,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Report disclosure,Market-based,,,,Estimated data,25,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p25__scope_2__0585,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p25__scope_2__0585,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Value-chain activities,Verification,,,,,,26,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p26__scope_3__0586,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p26__scope_3__0586,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,Market-based,,,,Estimated data,27,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_2__0587,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_2__0587,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Value-chain activities,Report disclosure,Market-based,,,,Estimated data,27,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_2__0588,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_2__0588,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,Market-based,,,,Estimated data,27,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_3__0589,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_3__0589,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
Value-chain activities,Report disclosure,Market-based,,,,Estimated data,27,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_3__0590,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_3__0590,MethodologyFact,,,seed_batch_08,Scope 3,,,,batch_08
,Report disclosure,Market-based,,,,,27,,,,batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_2__0591,,methodology::batch_08__r366_warnerbrosdiscovery__20240__impactreport__p27__scope_2__0591,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,Market-based,,,,,101,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_1__0592,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_1__0592,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
Purchased electricity,Report disclosure,Market-based,,,,,101,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_1__0593,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_1__0593,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Report disclosure,Market-based,,,,,101,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_2__0594,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_2__0594,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
Purchased electricity,Report disclosure,Market-based,,,,,101,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_2__0595,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p101__scope_2__0595,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Verification,Location-based,,,,,102,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p102__scope_1__0596,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p102__scope_1__0596,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
,Verification,Location-based,,,,,102,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p102__scope_2__0597,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p102__scope_2__0597,MethodologyFact,,,seed_batch_08,Scope 2,,,,batch_08
,Report disclosure,Location-based,,,,,136,,,,batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p136__scope_1__0598,,methodology::batch_08__r367_canadianimperialbankofcommerce__20240__sustainabilityreport__p136__scope_1__0598,MethodologyFact,,,seed_batch_08,Scope 1,,,,batch_08
