evidence_page,relation,source,target
,belongs_to_standard_family,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__esrs_csrd,standard_role::Disclosure standard
4,documents_standard_reference,report::r289_maerskgroup__20240__annualreport,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__sbti
,references_standard,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__sbti,standard_role::Target validation guideline
89,documents_standard_reference,report::r289_maerskgroup__20240__annualreport,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__ghg_protocol
,references_standard,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_07__r289_maerskgroup__20240__annualreport__ghg_protocol,standard_role::Accounting standard
4,documents_standard_reference,report::r297_sanofi__20240__sustainabilityreport,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
5,documents_standard_reference,report::r297_sanofi__20240__sustainabilityreport,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
15,documents_standard_reference,report::r297_sanofi__20240__sustainabilityreport,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
29,documents_standard_reference,report::r297_sanofi__20240__sustainabilityreport,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_07__r297_sanofi__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
3,documents_standard_reference,report::r298_marubeni__20240__sustainabilityreport,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r298_marubeni__20240__sustainabilityreport,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
61,documents_standard_reference,report::r298_marubeni__20240__sustainabilityreport,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_07__r298_marubeni__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r301_swissre__20240__sustainabilityreport,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
9,documents_standard_reference,report::r301_swissre__20240__sustainabilityreport,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__pcaf
,references_standard,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__pcaf,standard_role::Accounting standard
16,documents_standard_reference,report::r301_swissre__20240__sustainabilityreport,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
76,documents_standard_reference,report::r301_swissre__20240__sustainabilityreport,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
109,documents_standard_reference,report::r301_swissre__20240__sustainabilityreport,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__gri,standard_role::Disclosure standard
110,documents_standard_reference,report::r301_swissre__20240__sustainabilityreport,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_07__r301_swissre__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r302_chubb__20240__sustainabilityreport,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
13,documents_standard_reference,report::r302_chubb__20240__sustainabilityreport,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
14,documents_standard_reference,report::r302_chubb__20240__sustainabilityreport,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__pcaf
,references_standard,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_07__r302_chubb__20240__sustainabilityreport__pcaf,standard_role::Accounting standard
4,documents_standard_reference,report::r305_denso__20240__annualreport,standard_ref::batch_07__r305_denso__20240__annualreport__tcfd
,references_standard,standard_ref::batch_07__r305_denso__20240__annualreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_07__r305_denso__20240__annualreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_07__r305_denso__20240__annualreport__tcfd,standard_role::Disclosure recommendation
75,documents_standard_reference,report::r305_denso__20240__annualreport,standard_ref::batch_07__r305_denso__20240__annualreport__sbti
,references_standard,standard_ref::batch_07__r305_denso__20240__annualreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_07__r305_denso__20240__annualreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_07__r305_denso__20240__annualreport__sbti,standard_role::Target validation guideline
2,documents_standard_reference,report::r310_vodafonegroup__20250__annualreport,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__gri
,references_standard,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r310_vodafonegroup__20250__annualreport,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sasb
,references_standard,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sasb,standard_role::Disclosure guideline
35,documents_standard_reference,report::r310_vodafonegroup__20250__annualreport,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__esrs_csrd
,references_standard,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__esrs_csrd,standard_role::Disclosure standard
37,documents_standard_reference,report::r310_vodafonegroup__20250__annualreport,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sbti
,references_standard,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_07__r310_vodafonegroup__20250__annualreport__sbti,standard_role::Target validation guideline
